station_id;station_name;region_id;region_name;lat;lon;station_elevation;data;dd;ff;t;td;p;p0;rrr;ww;w1;w2;u;tmin;tmax;rrr24;ff_max;dd_max;tsoil;ew;tsea;ss
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 00:00;290;4;25.2;-6.2;994.9;892;0;;;;12;;;;;;;3.79586;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 03:00;300;3;25.6;-3.9;996.5;893.3;;;;;14;21.6;;;;;;4.63716;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 06:00;310;8;30.5;-3.3;996.5;893.3;0;;;;11;;;0;;;21;4.72592;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 09:00;300;5;33.1;-2.6;1005.1;892.7;;;;;10;;;;;;;5.04502;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 12:00;360;5;34.6;-2.9;994;891;0;;;;9;;;;;;;4.92954;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 15:00;350;6;;-3.9;994.8;890.9;;;;;;;35.6;;;;;;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 18:00;270;4;28.4;-2.6;995.9;;0;;;;13;;;;;;;5.01786;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/21/2020 21:00;280;6;28.3;-1.7;995.4;;;;;;14;;;;8;310;;5.26319;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 00:00;330;6;23.2;6.4;998;;0;;;;34;;;;;;;9.58011;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 03:00;310;6;25.2;5.4;999.6;;;;;;28;23;;;;;;8.84661;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 06:00;300;7;30.6;3.6;999.8;895.5;0;;;;18;;;0;;;21;7.72468;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 09:00;300;4;33.4;-1;998.2;894.4;;;;;11;;;;;;;5.54931;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 12:00;290;8;34.7;-0.1;997.8;893.5;0;;;;11;;;;;;;5.9579;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 15:00;320;8;32.8;-0.3;998.7;894.3;;;;;12;;35;;;;;5.79283;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 18:00;320;5;28.9;1.4;1000.1;895.8;0;;;;17;;;;;;;6.73163;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/22/2020 21:00;340;5;24;7.2;1002;897.3;;;;;34;;;;10;320;;10.04783;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 00:00;320;6;22.4;6.6;1003.4;898.4;0;;;;36;;;;;;;9.76996;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 03:00;320;7;22.3;5.7;1005;899.6;;;;;34;20.7;;;;;;9.13842;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 06:00;340;2;30;5.3;1005.3;900.5;0;;;;21;;;0;;;20;8.85558;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 09:00;160;3;33.3;2.2;1004.8;899.7;;;;;14;;;;;;;7.06694;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 12:00;240;2;35;1.4;1003.3;898.4;0;;;;12;;;;;;;6.83506;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 15:00;10;2;34.2;0.8;1003.4;898.3;;;;;12;;36.2;;;;;6.43954;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 18:00;0;0;29.5;0.2;1004.4;899.7;0;;;;15;;;;;;;6.25637;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/23/2020 21:00;300;7;24.9;8;1005.7;900.8;;;;;34;;;;9;320;;10.64842;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 00:00;290;2;22.4;7.4;1007.1;901.9;0;;;;38;;;;;;;10.27436;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 03:00;290;5;23.4;6.2;1007.9;902.6;;;;;33;20.8;;;;;;9.5486;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 06:00;120;5;30.4;3.4;1008;903;0;;;;18;;;0;;;19;7.78149;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 09:00;120;4;34.1;1.8;1006.3;901.3;;;;;13;;;;;;;7.05096;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 12:00;130;5;36.2;1.1;1003.8;899;0;;;;11;;;;;;;6.55565;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 15:00;120;4;35.9;0.9;1002.1;897.6;;;;;11;;36.7;;;;;6.59411;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 18:00;80;2;28.5;1.1;1003.3;898.6;0;;;;17;;;;;;;6.44906;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/24/2020 21:00;280;2;26.5;4.3;1003;898.7;;;;;24;;;;6;140;;8.24228;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 00:00;0;0;23.8;5.7;1002.3;897.9;0;;;;31;;;;;;;9.11985;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 03:00;290;2;26.2;4.6;1002.6;898.6;;;;;25;21.9;;;;;;8.45861;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 06:00;110;4;34.7;1.2;1002.1;898.2;0;;;;12;;;0;;;20;6.4685;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 09:00;140;5;38.1;-0.3;1000.2;896.7;0;;;;9;;;;;;;5.82556;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 12:00;100;3;40;-0.5;998;894.6;0;;;;8;;;;;;;5.71342;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 15:00;100;6;39.4;-0.9;996.3;893.3;;;;;8;;40.7;;;;;5.55524;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 18:00;330;3;30.5;0;997.5;894.4;0;;;;14;;;;;;;6.14674;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/25/2020 21:00;310;11;23.6;10.6;1000;896.4;;;;;44;;;;13;330;;12.72775;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/26/2020 00:00;300;8;21.2;9.8;1001.7;897.8;0;;;;48;;;;;;;12.05268;;
40777;Imam Khomeini Airport;OIII;Tehran;35.41666667;51.16666667;990.2;06/26/2020 03:00;300;10;21.7;10.2;1004.4;899.4;;;;;48;20.6;;;;;;12.40908;;
